Purchase Memo,Recom. Qty,Item Name,Item ID,Display Name,Reorder Vendor Group,"Qty Ordered Last Year","Qty Ordered This Year",Item Status,30 Days,60 Days,90 Days,120 Days,4 Month Average,Available to Promise,Qty Reserved,On Hand Available (Good),On Hand Deviated,On Hand Inspection,On Hand Label,On Hand Hold,On Hand Total (Good + Deviated),On Hand Total (Months),In Transit,Next Arrival Qty,Next Arrival Date,On Hand Total + In Transit,On Hand Total + Transit (Months),On Order (TO SHIP),Total Stock,Total Stock [Months],Item Weight,Item Weight Units,Maximum of Item Cubic Space,Total Available ,Brand,Product Category,Vendor ID,Preferred Vendor,P.O.L,Item Description,Vendor Item #,Minimum of Vendor Price,Item Height1,Item Width1,Item Depth1,Item Height,Item Width,Item Depth,Item Shelf,Pallet QTY - NA,Pallet QTY - Euro,HI,TI,Planner ,Department,Product Sub Category,Item - Inner Qty,Product Type,UPC Code,Available for Sale,Available for purchase,LCL Listed,4-Month Total Quantity Sold,Previous Year QTY Sold,Qty Committed,Qty Back Ordered,Preferred Vendor Min Qty,Minimum Monthly Qty,Minimum Stock,Filter
,0,BAKV105187-CA,2088,Venchi Bulk Chocaviar Pistachio 5x1kg,Venchi_Chocolate,130,0,Do not Order,0,0,1,12,3.25,50,,50,0,0,0,0,50,15.38,,,,50.00,15.38,,50.00,15.38,5500,g,.017024722,50,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cubotto Chocaviar Pistachio Bulk 1x5kg,105187,120.23,.0000241,.0000338,.0000209,24.1,33.8,20.9,546,100,,2,50,,Pantry,Chocolate,,Retail  - Chocolate,,Yes,No,No,13,31,0,,1,3.25,15,Black
,2.00,BAKV939151-OT,7106,Venchi Extra Large Murrine Pouch (100 pieces),Venchi_Packaging,0,0,Do not Order,1,0,0,1,0.50,1,,1,0,0,0,0,1,2.00,,,,1.00,2.00,,1.00,2.00,,,,1,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Extra Large Murrine Pouch (100 pieces),939951,1.00,,,,,,,546,100,,2,50,,Pantry,Packaging,100,Packaging,,Yes,No,No,2,0,0,,1,0.50,3,Red
,0,BAKV112443-CA,6832,Venchi Bulk Tiramisu 5kg,Venchi_Chocolate,31,0,Do not Order,0,0,0,5,1.25,15,,15,0,0,0,0,15,12.00,,,,15.00,12.00,,15.00,12.00,3700,g,.018483927,15,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bulk Tiramisu 5kg,112443,120.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,,Pantry,Chocolate,1,Retail  - Chocolate,108002996345686,Yes,No,No,5,32,0,,1,1.25,6,Black
,0,BAKV107300-CA,6588,Venchi Gift Murrine Bag 8x150g,Venchi_Chocolate,45,24,Active-Venchi,0,0,0,0,No Movement,23,,23,0,0,0,0,23,,1,24,2/28/2026,24.00,,,24.00,,3700,g,.018483927,23,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Gift Murrine Bag 8x150g,107264,45.23,.0000213,.0000343,.0000253,21.3,34.3,25.3,546,100,54,2,50,,Pantry,Chocolate,8,Retail  - Chocolate,,Yes,Yes,No,0,59,0,,1,No Movement,0,Black
,0,BAKV116023-CA,3838,Venchi Bar White Chocolate Hazelnut w Salted Nuts 24x100g,Venchi_Chocolate,145,62,Active-Venchi,8,0,0,11,4.75,55,,55,0,0,0,0,55,11.58,,,,55.00,11.58,,55.00,11.58,2800,g,.006572125,55,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Bar White Chocolate Hazelnut w Salted Nuts 24x100g,116208,54.12,.0000185,.0000245,.0000145,18.5,24.5,14.5,546,100,168,2,50,,Pantry,Chocolate,24,Retail  - Chocolate,80029961162080,Yes,Yes,Yes,19,129,0,,1,4.75,22,Black
,0,BAKV122083-CA,3828,Venchi Cigar Truffle Nougatine Chocolate 15x100g,Venchi_Chocolate,130,36,Active-Venchi,8,0,0,6,3.50,19,,19,0,0,0,0,19,5.43,9,,,28.00,8.00,,28.00,8.00,1800,g,.00432123,19,Venchi,Chocolate and Candy,1571,VENCHI Venchi Spa,Livorno,Venchi Cigar Truffle Nougatine Chocolate 15x100g,122083,41.92,.0000229,.0000185,.0000102,22.9,18.5,10.2,546,100,216,2,50,,Pantry,Chocolate,15,Retail  - Chocolate,80029961220834,Yes,Yes,Yes,14,143,0,,1,3.50,16,Black
,0,VERMKT99106H-OT,5799,Vergnano Black Saucers set of 6x8,Vergnano Marketing,12,0,Active-Marketing,0,0,0,0,No Movement,20,,20,0,0,0,0,20,,,,,20.00,,,20.00,,,,,20,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99106H,7.20,,,,,,,9999,100,,2,50,,Home and Lifestyle,Gifts,,Retail,,Yes,Yes,No,0,,0,,1,No Movement,0,Black
,26.50,COFVER1601CA-CA,6725,Vergnano 1882 Original Blend Whole Bean PET 2x2.5Kg,Vergnano,440,190,Active,47,49,21,69,46.50,33.5,,33.5,0,0,0,0,33.5,0.72,150,60,4/1/2026,183.50,3.95,,183.50,3.95,5890,g,.027426348,33.5,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano 1882 Original Blend Whole Bean PET 2x2.5Kg,1601CA,86.40,.0000342,.0000397,.0000202,34.2,39.7,20.2,730,60,,5,12,,Drinks,Whole Beans,2,Retail,8001800011243,Yes,Yes,No,186,468,0,,90,46.50,210,Red
,0,COFVER054CAN-CA,6979,Vergnano Granaroma Whole Bean 6x500g,Vergnano,200,0,Active,2,8,7,17,8.50,229,,229,0,0,0,0,229,26.94,,,,229.00,26.94,,229.00,26.94,3200,g,.013297284,229,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Granaroma Whole Bean 6x500g,054,37.26,.0000234,.0000231,.0000246,23.4,23.1,24.6,730,120,,6,20,,Drinks,Whole Beans,6,Retail,18001800801247,Yes,Yes,No,34,0,0,,120,8.50,39,Black
,0,COFVER048CAN-CA,5169,Vergnano Anticabottega Whole Bean 6x1Kg,Vergnano,80,0,Active,3,2,0,13,4.50,133,,133,0,0,0,0,133,29.56,,,,133.00,29.56,,133.00,29.56,6400,g,.021209244,133,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Anticabottega Whole Bean 6x1Kg,048,86.94,.0000274,.0000291,.0000266,27.4,29.1,26.6,730,112,,7,16,,Drinks,Whole Beans,6,Retail,18001800090726,Yes,Yes,No,18,0,0,,112,4.50,21,Black
,0,VERMKT99208H-OT,5798,Vergnano Black Cups 6 Cupsx2.5oz,Vergnano Marketing,7,20,Active-Marketing,0,0,0,0,No Movement,15,,15,0,0,0,0,15,,20,,,35.00,,,35.00,,,,,15,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99208H,9.30,,,,,,,9999,100,,2,50,,Home and Lifestyle,Marketing,,Marketing,,Yes,Yes,No,0,3,0,,1,No Movement,0,Black
,0,VERMKT99109H-OT,5808,Caffe Vergnano Cappuccino Black Saucer6x8,Vergnano Marketing,7,0,Active-Marketing,0,0,0,0,No Movement,7,,7,0,0,0,0,7,,,,,7.00,,,7.00,,,,,7,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99109H,10.20,,,,,,,9999,100,,2,50,,Home and Lifestyle,Gifts,,Marketing,,Yes,Yes,No,0,2,0,,1,No Movement,0,Black
,45.00,COFVER009CAN-CA,3858,Vergnano Granaroma  Whole Bean 6x1Kg,Vergnano,1680,112,Active,174,168,73,122,134.25,112,72,184,0,0,0,0,184,1.37,,,,184.00,1.37,448,632.00,4.71,6510,g,.02136564,184,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Granaroma  Whole Bean 6x1Kg,009CAN,70.74,.0000271,.0000292,.000027,27.1,29.2,27,730,96,,6,16,,Drinks,Whole Beans,6,Retail,18001800090726,Yes,Yes,Yes,537,1405,72,,112,134.25,605,Black
,9.00,VERMKT99177-OT,7094,Vergnano Takeaway Cups (Medium 9oz) 20x50Pcs,Vergnano Marketing,35,5,Active-Marketing,7,3,2,3,3.75,3,,3,0,0,0,0,3,0.80,5,5,4/1/2026,8.00,2.13,,8.00,2.13,,,.0618075,3,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Takeaway Cups (Medium 9oz) 20x50Pcs,70266,35.60,.000045,.0000335,.000041,45,33.5,41,9999,100,,2,50,,Home and Lifestyle,Gifts,1,Marketing,,Yes,Yes,No,15,0,0,,1,3.75,17,Red
,0,VERMKT99172-OT,6132,Vergnano Lid for Disposable Cup,Vergnano Marketing,5,5,Active-Marketing,0,0,0,0,No Movement,5,,5,0,0,0,0,5,,5,,,10.00,,,10.00,,,,,5,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99172,12.00,,,,,,,9999,100,,2,50,,Food Service,Marketing,,Marketing,,Yes,Yes,No,0,,0,,1,No Movement,0,Black
,0,COFVER15306-CA,3850,Vergnano Arabica Moka Tin 6x250g,Vergnano,192,0,Active,10,9,21,25,16.25,18,,18,0,0,0,0,18,1.11,,,,18.00,1.11,80,98.00,6.03,2310,g,.008908284,18,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Arabica Moka Tin 6x250g,15306,25.92,.0000132,.0000217,.0000311,13.2,21.7,31.1,730,176,,11,16,,Drinks,Ground Coffee,6,Retail,18001800530727,Yes,Yes,No,65,1286,0,,240,16.25,74,Black
,0,VERMKT99921-OT,6134,Vergnano Cup & Saucer,Vergnano Marketing,7,5,Active-Marketing,0,0,0,0,No Movement,7,,7,0,0,0,0,7,,5,,,12.00,,,12.00,,,,,7,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99921,57.60,,,,,,,9999,100,,2,50,,Home and Lifestyle,Marketing,,Marketing,,Yes,Yes,No,0,1,0,,1,No Movement,0,Black
,0,COFVER198-CA,3859,Vergnano Granaroma Moka Ground Brick 12x250g,Vergnano,768,96,Active,67,58,51,51,56.75,96,15,111,0,0,0,0,111,1.96,,,,111.00,1.96,192,303.00,5.34,3146,g,.006862648,111,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Granaroma Moka Ground Brick 12x250g,198CAN,38.88,.0000151,.0000247,.0000184,15.1,24.7,18.4,730,200,,8,25,,Drinks,Ground Coffee,12,Retail,28001800980727,Yes,Yes,Yes,227,649,15,,288,56.75,256,Black
,0,VERMKT99138-OT,7097,Vergnano Takeaway Lid (Large 14oz) 10x100Pcs,Vergnano Marketing,20,5,Active-Marketing,4,0,0,2,1.50,6,,6,0,0,0,0,6,4.00,5,5,4/1/2026,11.00,7.33,,11.00,7.33,,,.046752,6,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Takeaway Lid (Large 14oz) 10x100Pcs,70269,16.00,.000048,.0000487,.00002,48,48.7,20,9999,100,,2,50,,Home and Lifestyle,Gifts,1,Marketing,,Yes,Yes,No,6,0,0,,1,1.50,7,Black
,0,COFVER181CAN-CA,5168,Vergnano Anticabottega Moka 12x250g,Vergnano,288,0,Active,9,3,14,10,9.00,195,,195,0,0,0,0,195,21.67,,,,195.00,21.67,,195.00,21.67,3140,g,.0063504,195,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Anticabottega Moka 12x250g,181,46.44,.0000144,.0000245,.000018,14.4,24.5,18,730,288,,12,24,,Drinks,Ground Coffee,12,Retail,28001800811243,Yes,Yes,No,36,0,0,,288,9.00,41,Black
,0,COFVER15406-CA,3849,Vergnano Arabica Espresso Tin 6x250g,Vergnano,96,0,Active,8,10,6,8,8.00,62,,62,0,0,0,0,62,7.75,,,,62.00,7.75,,62.00,7.75,2298,g,.00899073,62,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Arabica Espresso Tin 6x250g,15406,25.92,.0000134,.0000213,.0000315,13.4,21.3,31.5,730,240,,15,16,,Drinks,Ground Coffee,6,Retail,18001800530727,Yes,Yes,No,32,143,0,,240,8.00,36,Black
,0,VERMKT99170-OT,6030,Vergnano BIC Take Away 1882 (50pcs x 4OZ) x 20,Vergnano Marketing,20,5,Active,0,0,0,2,0.50,0,,0,0,0,0,0,0,0.00,5,,,5.00,10.00,,5.00,10.00,,,,0,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99170,1.00,,,,,,,730,100,,2,50,,Food Service,Marketing,,Marketing,,Yes,Yes,No,2,9,0,,1,0.50,3,Black
,0,COFVER5486-CA,3854,Vergnano Cremoso Espresso 6x10 Capsules,Vergnano,648,0,Active,14.5,6,18,16,13.63,63,,65.5,0,0,0,0,65.5,4.81,,,,65.50,4.81,,65.50,4.81,960,g,.009633792,65.5,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Cremoso Espresso 6x10 Capsules,5486,11.61,.0000112,.0000336,.0000256,11.2,33.6,25.6,730,168,,14,12,,Drinks,Coffee Pods,6,Retail,18001800481241,Yes,Yes,No,54.5,862.5,2.5,,216,13.63,62,Black
,0,COFVER103CAN-CA,6978,Vergnano Anticabottega Whole Bean 6x500g,Vergnano,80,0,Active,1,3,3,3,2.50,176,,176,0,0,0,0,176,70.40,,,,176.00,70.40,,176.00,70.40,3200,g,.013069525,176,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Anticabottega Whole Bean 6x500g,103,46.71,.0000235,.0000227,.0000245,23.5,22.7,24.5,730,140,,7,20,,Drinks,Whole Beans,6,Retail,18001800821245,Yes,Yes,No,10,0,0,,120,2.50,12,Black
,0,COFVER5556-CA,3860,Vergnano Napoli Espresso 6x10 Capsules,Vergnano,864,0,Active,35,17,14,30,24.00,154,,161,0,0,0,0,161,6.71,,,,161.00,6.71,,161.00,6.71,950,g,.009633792,161,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Napoli Espresso 6x10 Capsules,5556,11.61,.0000112,.0000336,.0000256,11.2,33.6,25.6,730,168,,14,12,,Drinks,Coffee Pods,6,Retail,18001805512407,Yes,Yes,Yes,96,1145,7,,216,24.00,108,Black
,0,COFVER455CA-CA,6718,Vergnano 100% Arabica Made in Eataly Tin 12x250g,Vergnano,47,20,Active,2,3,3,9,4.25,11,,11,0,0,0,0,11,2.59,20,20,4/1/2026,31.00,7.29,,31.00,7.29,4430,g,.01595088,11,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano 100% Arabica Made in Eataly Tin 12x250g,455CA,52.38,.000012,.0000418,.0000318,12,41.8,31.8,730,96,,16,6,,Drinks,Ground Coffee,12,Retail,18001800551241,Yes,Yes,No,17,20,0,,10,4.25,20,Black
,0,VERMKT99179-OT,6728,VERGNANO TAKE AWAY SLEEVES LARGE (8 oz -500) CODE 99179,Vergnano Marketing,13,5,Active-Marketing,0,0,0,0,No Movement,7,,7,0,0,0,0,7,,5,,,12.00,,,12.00,,,,,7,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99179,1.00,,,,,,,9999,100,,2,50,,Food Service,Marketing,,Marketing,,Yes,Yes,No,0,11,0,,1,No Movement,0,Black
,0,COFVER5476-CA,3848,Vergnano Arabica Espresso 6x10 Capsules,Vergnano,216,0,Active,8,6,18,19,12.75,142,,192,0,0,0,0,192,15.06,,,,192.00,15.06,,192.00,15.06,970,g,.009633792,192,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Arabica Espresso 6x10 Capsules,5476,11.61,.0000112,.0000336,.0000256,11.2,33.6,25.6,730,168,,14,12,,Drinks,Coffee Pods,6,Retail,18001800471242,Yes,Yes,Yes,51,816,50,,240,12.75,58,Black
,0,COFVER051-CA,6722,Vergnano Arabica Decaffeinated Whole Bean 6x1Kg,Vergnano,52,0,Active,6,2,2,4,3.50,11,,11,0,0,0,0,11,3.14,,,,11.00,3.14,10,21.00,6.00,6560,g,.021209244,11,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Arabica Decaffeinated Whole Bean 6x1Kg,051,99.36,.0000274,.0000291,.0000266,27.4,29.1,26.6,730,84,,7,12,,Drinks,Whole Beans,6,Retail,8001800051065,Yes,Yes,No,14,31,0,,15,3.50,16,Black
,6.00,VERMKT99137-OT,7096,Vergnano Takeaway Lid (Medium 9oz) 10x100Pcs,Vergnano Marketing,20,5,Active-Marketing,1,5,1,3,2.50,1,,1,0,0,0,0,1,0.40,5,5,4/1/2026,6.00,2.40,,6.00,2.40,,,.039176228,1,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Takeaway Lid (Medium 9oz) 10x100Pcs,70267,14.00,.0000487,.0000442,.0000182,48.7,44.2,18.2,9999,100,,2,50,,Home and Lifestyle,Gifts,1,Marketing,,Yes,Yes,No,10,0,0,,1,2.50,12,Red
,33.00,COFVER15406CAN-CA,6717,Vergnano Arabica 100% Fine Grind Tin 12x250g,Vergnano,136,0,Do not Order,7,11,8,8,8.50,6,,6,0,0,0,0,6,0.71,,,,6.00,0.71,,6.00,0.71,4450,g,.01267872,6,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Arabica 100% Fine Grind Tin 12x250g,15406CAN,51.84,.0000192,.0000235,.0000281,19.2,23.5,28.1,730,176,,11,16,,Drinks,Ground Coffee,12,Retail,18001800540726,Yes,Yes,No,34,27,0,,100,8.50,39,Red
,0,COFVER150-CA,3856,Vergnano Decaffinated Espresso Tin 6x250g,Vergnano,96,0,Active,5,9,12,13,9.75,236,,236,0,0,0,0,236,24.21,,,,236.00,24.21,,236.00,24.21,2220,g,.00765204,236,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Decaffinated Espresso Tin 6x250g,150CAN,25.92,.0000121,.000031,.0000204,12.1,31,20.4,730,140,,7,20,,Drinks,Ground Coffee,6,Retail,18001800150727,Yes,Yes,No,39,673,0,,240,9.75,44,Black
,0,VERMKT99186-OT,7095,Vergnano Takeaway Cups (Large 14oz) 20x50Pcs,Vergnano Marketing,35,5,Active-Marketing,4,0,2,2,2.00,18,,18,0,0,0,0,18,9.00,5,5,4/1/2026,23.00,11.50,,23.00,11.50,0,lb,.1034,18,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Takeaway Cups (Large 14oz) 20x50Pcs,70268,48.00,.000055,.000047,.00004,55,47,40,9999,100,,2,50,,Home and Lifestyle,Gifts,1,Marketing,,Yes,Yes,No,8,0,0,,1,2.00,9,Black
,0,COFVER052-CA,3853,Vergnano Crema 800 Whole Bean 6x1Kg,Vergnano,112,0,Active,4,8,4,3,4.75,86,,86,0,0,0,0,86,18.11,,,,86.00,18.11,,86.00,18.11,6500,g,.021209244,86,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,Vergnano Crema 800 Whole Bean 6x1Kg,052,90.72,.0000274,.0000291,.0000266,27.4,29.1,26.6,730,112,,7,16,,Drinks,Whole Beans,6,Retail,8001800052062,Yes,Yes,No,19,61,0,,40,4.75,22,Black
Do Not Reorder - Move to V.V Brand,518.00,BRVV28-CA,4757,Massimo Garlic Breadsticks 14x125g,Vitavigor_Massimo,1250,0,Do not Order,280,0,280,140,175.00,270,,270,0,0,0,0,270,1.54,,,,270.00,1.54,,270.00,1.54,2705,g,.02157925,270,Massimo,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Massimo Garlic Breadsticks 14x125g,MOLPAAGS001,6.132,.000019,.0000295,.0000385,19,29.5,38.5,,140,,7,20,,Pantry,Breadsticks,14,Retail,10779921228738,Yes,No,No,700,801,0,,420,175.00,788,Red
,104.00,BRVV03A-CA,3919,Vita Vigor Garlic Breadsticks 12x125g,Vitavigor,3427,1216,Active,338,236,176,531,320.25,757,,758,0,0,0,0,758,2.37,580,70,4/1/2026,1338.00,4.18,,1338.00,4.18,2030,g,.0147672,758,Vita Vigor,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Vita Vigor Garlic Breadsticks 12x125g,VITASAGS005,5.31,.0000252,.00002,.0000293,25.2,20,29.3,380,120,,6,20,,Pantry,Breadsticks,12,Retail,10779921228561,Yes,Yes,Yes,1281,5067,1,,360,320.25,1442,Red
Do Not Reorder - Sell through/Make Inactive,171.00,BRVV04A-CA,3922,Vita Vigor Pizza Breadsticks 12x125g,Vitavigor,334,0,Do not Order,34,35,34,49,38.00,0,3,3,0,0,0,0,3,0.08,,,,3.00,0.08,,3.00,0.08,2150,g,.0147672,3,Vita Vigor,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Vita Vigor Pizza Breadsticks 12x125g,VITASPIS002,5.31,.0000252,.00002,.0000293,25.2,20,29.3,,120,,6,20,,Pantry,Breadsticks,12,Retail,10779921228592,Yes,No,Yes,152,727,3,,198,38.00,171,Red
,0,BRVV22-CA,3918,Vita Vigor (VS) Super Trad. Breadsticks 10x250g,Vitavigor,1615,448,Active,127,93,40,227,121.75,607,,607,0,0,0,0,607,4.99,,,,607.00,4.99,,607.00,4.99,3070,g,.036454176,607,Vita Vigor,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Vita Vigor (VS) Super Trad. Breadsticks 10x250g,VITGUTRS005,9.10,.0000311,.0000296,.0000396,31.1,29.6,39.6,380,50,,5,10,,Pantry,Breadsticks,10,Retail,10779921222057,Yes,Yes,Yes,487,1406,0,,198,121.75,548,Black
,162.00,BRVV23-CA,3920,Vita Vigor Multigrain Breadsticks 12x125g,Vitavigor,4064,960,Active,334,315,256,323,307.00,632,,636,0,0,0,0,636,2.07,584,300,4/1/2026,1220.00,3.97,,1220.00,3.97,2140,g,.0147672,636,Vita Vigor,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Vita Vigor Multigrain Breadsticks 12x125g,VITASMUS,5.31,.0000252,.00002,.0000293,25.2,20,29.3,380,120,,6,20,,Pantry,Breadsticks,12,Retail,10779921228622,Yes,Yes,Yes,1228,4581,4,,198,307.00,1382,Red
,368.00,BRVV01A-CA,3924,Vita Vigor Traditional Breadsticks 12x125g,Vitavigor,15002,5615,Active,1160,1535,968,1789,1363.00,2880,,2886,0,0,0,0,2886,2.12,2880,1800,4/1/2026,5766.00,4.23,,5766.00,4.23,2040,g,.0147672,2886,Vita Vigor,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Vita Vigor Traditional Breadsticks 12x125g,VITASTRS005,5.31,.0000252,.00002,.0000293,25.2,20,29.3,380,120,,6,20,,Pantry,Breadsticks,12,Retail,10779921228509,Yes,Yes,Yes,5452,19548,6,240,198,1363.00,6134,Red
Do Not Reorder - Move to V.V Brand,131.00,BRVV26-CA,4756,Massimo Breadsticks Traditional 14x125g,Vitavigor_Massimo,848,0,Do not Order,0,0,244,0,61.00,74,,144,0,0,0,0,144,2.36,,,,144.00,2.36,,144.00,2.36,2705,g,.02157925,144,Massimo,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Massimo Breadsticks Traditional 14x125g,MOLPATRS001,6.132,.000019,.0000295,.0000385,19,29.5,38.5,,140,,7,20,,Pantry,Breadsticks,14,Retail,10779921228707,Yes,No,No,244,1008,70,,270,61.00,275,Red
,548.00,BRVV02A-CA,3923,Vita Vigor Sesame Breadsticks 12x125g,Vitavigor,11584,3092,Active,917,1022,834,1103,969.00,2458,,2463,0,0,0,0,2463,2.54,1300,70,4/1/2026,3763.00,3.88,50,3813.00,3.93,2150,g,.0147672,2463,Vita Vigor,"Crackers, Cookies, Snacks",10606,VITAVIGOR Vitavigor S.r.L,Livorno,Vita Vigor Sesame Breadsticks 12x125g,VITASSES005,5.31,.0000252,.00002,.0000293,25.2,20,29.3,380,120,,6,20,,Pantry,Breadsticks,12,Retail,10779921228530,Yes,Yes,Yes,3876,12872,5,240,198,969.00,4361,Red
,0,VERMKT99210H-OT,5812,Caffe Vergnano Black Chocolate Set,Vergnano Marketing,7,10,Active-Marketing,,,,,No Movement,7,,7,0,0,0,0,7,,10,,,17.00,,,17.00,,,,,7,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99210H,32.10,,,,,,,,100,,2,50,,Food Service,Marketing,,Marketing,,Yes,Yes,No,,,0,,1,No Movement,0,Black
,0,VERMKT99209H-OT,5811,Vergnano Cappuccino Black Cup6x8,Vergnano Marketing,7,20,Active-Marketing,,,,,No Movement,7,,7,0,0,0,0,7,,20,,,27.00,,,27.00,,,,,7,Vergnano,Home,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99209H,57.60,,,,,,,,100,,2,50,,Home and Lifestyle,Marketing,,Marketing,,Yes,Yes,No,,,0,,1,No Movement,0,Black
,0,VERMKT99178-OT,6727,VERGNANO TAKE AWAY SLEEVES LARGE (12 oz - 500) CODE 99178,Vergnano Marketing,3,10,Active-Marketing,,,,,No Movement,3,,3,0,0,0,0,3,,10,,,13.00,,,13.00,,,,,3,Vergnano,Coffee,1575,VERGNANO Casa Del Caffe Vergnano Spa,Genova,,99178,75.00,,,,,,,,100,,2,50,,Food Service,Marketing,,Marketing,,Yes,Yes,No,,,0,,1,No Movement,0,Black
,0,(A) Pallet Out,7280,,,0,0,Charge,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,,,,0,,,12383,18 Wheels 18 Wheels Logistics Limited Partnership,,,Pallet Out,4.50,,,,,,,,,,,,,,,,,,,,,0,,0,,,No Movement,0,Black
,0,(A) Initial Storage OS,7285,,,0,0,Charge,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,,,,0,,,12383,18 Wheels 18 Wheels Logistics Limited Partnership,,,Initial Storage OS,2.55,,,,,,,,,,,,,,,,,,,,,0,,0,,,No Movement,0,Black
,0,(A) Additional Cases Over 1200 Cases,7286,,,0,0,Charge,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,,,,0,,,12383,18 Wheels 18 Wheels Logistics Limited Partnership,,,Additional Cases Over 1200 Cases,.20,,,,,,,,,,,,,,,,,,,,,0,,0,,,No Movement,0,Black
,0,(T) Initial Storage Temp,7290,,,0,0,Charge,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,,,,0,,,12383,18 Wheels 18 Wheels Logistics Limited Partnership,,,Initial Storage Temp,21.00,,,,,,,,,,,,,,,,,,,,,0,,0,,,No Movement,0,Black
,0,(T) Temp - Offload Floor-Loaded Container Upto 1200 cases & 5 SKU's,7291,,,0,0,Charge,0,0,0,0,No Movement,0,,0,0,0,0,0,0,,,,,0.00,,,0.00,,,,,0,,,12383,18 Wheels 18 Wheels Logistics Limited Partnership,,,Temp - Offload Floor-Loaded Container Upto 1200 cases & 5 SKU's,575.00,,,,,,,,,,,,,,,,,,,,,0,,0,,,No Movement,0,Black
